false,294,9388208
false,1505,15163297
false,504,7748992
false,1827,3942961
false,64,360054
false,378,1286224
false,572,8397779
false,216,264851
false,140,2581220
false,648,537571
false,22,142392
false,880,786571
false,56,261328
false,24,92481
false,310,1289230
false,48,266749
false,3456,12904898
false,80,177631
false,39,326187
false,360,339004
false,336,332195
false,600,519362
false,12,246528
false,143,800530
false,936,1221602
false,70,275943
false,448,405613
false,420,351696
false,110,889124
false,540,444177
false,392,475687
false,693,1266111
false,1112,10767862
false,36,157866
false,218,584212
false,252,561715
false,30,187774
false,19,128712
false,903,1485365
false,12,109174
false,86,680447
false,54,186519
false,96,188826
false,45,103941
false,2640,3407467
false,60,266816
false,72,174802
false,1750,17438297
false,117,1915227
false,130,150281
false,360,335492
false,91,124807
false,336,1341600
false,90,150784
false,50,908584
false,168,192233
false,128,418503
false,540,3131189
false,242,1713957
false,319,1223798
false,1330,1971896
false,48,194763
false,40,107494
false,280,445323
false,60,128111
false,168,271194
false,80,680265
false,616,508599
false,15,196198
false,150,478709
false,30,209784
false,224,615539
false,110,841092
false,88,173576
false,63,114005
false,1908,1740513
false,38,93952
false,460,521704
false,560,1604160
false,1206,1307245
false,1200,856519
false,3003,3924681
false,540,454895
false,315,925717
false,42,90252
false,140,1519096
false,128,413269
false,24,317215
false,495,567492
false,800,627398
false,264,356241
false,56,104299
false,360,348872
false,441,583605
false,528,1437534
false,117,694638
false,518,671083
false,24,105562
false,336,323231
false,980,1555602
false,45,4434961
false,68,452644
false,480,407114
false,147,187369
false,90,111556
false,63,94743
false,536,714182
false,1848,2640468
false,549,849449
false,160,236611
false,720,2970573
false,528,438125
false,378,343832
false,77,122299
false,110,545686
false,90,416128
false,72,266434
false,430,621099
false,41,419700
false,1108,2467074
false,210,1622137
false,216,210759
false,48,83942
false,1656,13798240
false,960,768943
false,200,363864
false,120,876198
false,72,367331
false,660,702304
false,180,261038
false,84,423703
false,252,271224
false,180,735232
false,25,123516
false,98,753381
false,216,922991
false,400,372807
false,376,435489
false,450,388223
false,260,907437
false,63,121050
false,220,684667
false,480,394079
false,252,1412006
false,408,560962
false,41,314386
false,792,3881383
false,210,245615
false,42,257139
false,450,415436
false,252,17693918
false,180,244249
false,1404,12413236
false,56,196331
false,29,4406800
false,680,820685
false,48,392178
false,88,137182
false,2112,2087880
false,847,2133706
false,36,106946
false,360,339982
false,464,496990
false,1008,891706
false,29,366667
false,108,214028
false,220,241261
false,640,1460009
false,1850,1754651
false,73,603305
false,240,274021
false,31,469114
false,192,443739
false,693,555025
false,340,6432508
false,456,590581
false,160,383884
false,288,295499
false,160,506941
false,40,133390
false,182,574748
false,45,93714
false,318,2306513
false,48,109966
false,132,293439
false,390,400584
false,300,553833
false,88,283674
false,88,180066
false,300,288476
false,261,253582
false,661,1759400
false,225,321688
false,336,628740
false,180,6885999
false,962,2121724
false,560,1127855
false,448,511399
false,648,845912
false,616,505509
false,358,679513
false,49,103857
false,180,230952
false,7,97289
false,72,160243
false,120,634396
false,70,258046
false,110,195541
false,442,1949012
false,480,402700
false,372,513655
false,256,1052586
false,240,1244324
false,1500,2984092
false,392,344408
false,420,1002164
false,490,416784
false,88,300007
false,495,396507
false,56,241585
false,70,323636
false,242,223163
false,121,140280
false,84,251255
false,5555,28975931
false,900,685772
false,1035,4063832
false,120,810705
false,441,1475742
false,396,389223
false,296,611367
false,810,931714
false,528,509245
false,495,399442
false,76,709157
false,286,329549
false,99,185810
false,240,289112
false,90,538636
false,720,1837885
false,1287,1966066
false,539,432550
false,31,253766
false,94,864226
false,2196,11173110
false,152,190382
false,200,405677
false,2240,13924093
false,392,466592
false,80,283686
false,110,410103
false,384,353924
false,315,287143
false,222,441195
false,216,559717
false,880,2547931
false,171,965132
false,110,220388
false,90,163442
false,84,383401
false,342,413063
false,117,329030
false,540,419051
false,552,996608
false,342,891579
false,1010,1233046
false,63,217424
false,320,283966
false,576,453741
false,400,315795
false,1809,1622451
false,200,235825
false,380,4239068
false,204,179735
false,504,2420253
false,51,389664
false,44,417700
false,260,269903
false,56,87521
false,211,852323
false,10,27349
false,726,710914
false,378,534232
false,64,11050686
false,30,203739
false,7,90007
false,468,17021873
false,768,4266525
false,984,6824112
false,792,587577
false,711,907131
false,384,326291
false,612,1838698
false,378,328630
false,420,591394
false,2574,2013185
false,270,251081
false,192,347716
false,70,418673
false,48,157961
false,275,268074
false,126,342068
false,60,236246
false,160,182952
false,378,449801
false,1170,2162395
false,187,905080
false,90,330519
false,176,474039
false,154,166120
false,1620,5748337
false,4810,15692796
false,80,270904
false,432,371076
false,288,453714
false,10,123216
false,25,86045
false,1020,1069737
false,80,140892
false,50,157117
false,1300,905538
false,110,476865
false,8,27012
false,558,608979
false,360,2302627
false,441,1016062
false,360,477938
false,50,145699
false,8,28192
false,280,701146
false,326,609876
false,936,672464
false,748,1518853
false,61,319466
false,602,3132618
false,336,287421
false,9,123327
false,1092,1775544
false,30,111869
false,56,184882
false,70,328753
false,120,235330
false,684,1212197
false,80,218296
false,1144,1025379
false,528,4053703
false,234,196166
false,512,394738
false,432,431349
false,88,377273
false,40,525800
false,288,1578263
false,720,537255
false,525,861388
false,720,529312
false,6600,7591617
false,56,134930
false,1863,4250178
false,416,865945
false,546,1678309
false,70,439520
false,576,541660
false,1836,2439374
false,180,227854
false,400,311085
false,120,453259
false,402,497360
false,104,281380
false,270,773881
false,50,228731
false,47,244614
false,8,105207
false,630,494121
false,80,546704
false,640,472822
false,1008,985541
false,54,180108
false,405,575676
false,480,361589
false,99,486239
false,495,397286
false,693,2140757
false,1320,1779058
false,360,286349
false,448,574794
false,178,251041
false,803,719671
false,89,720714
false,90,163812
false,60,138566
false,99,254623
false,98,435801
false,120,251442
false,204,525118
false,480,367768
false,588,692697
false,176,434212
false,564,1898423
false,126,127555
false,693,2235753
false,360,285947
false,210,336624
false,480,549725
false,88,165585
false,476,3884487
false,1350,3536528
false,350,1232888
false,216,244532
false,94,399536
false,143,387731
false,322,617273
false,110,319254
false,536,1498793
false,756,1011757
false,672,1089316
false,120,210964
false,672,850161
false,185,184056
false,252,305085
false,63,88068
false,880,669241
false,99,106970
false,70,287730
false,390,509645
false,70,330532
false,720,929284
false,441,405783
false,328,268274
false,224,274588
false,1344,1189991
false,84,139658
false,792,569499
false,72,144288
false,448,351309
false,544,13929299
false,812,688644
false,869,6537808
false,385,475532
false,49,640949
false,966,3592882
false,24,151832
false,32,172171
false,1176,2073482
false,18,118566
false,624,459389
false,270,232665
false,56,286297
false,2250,1860986
false,168,423213
false,100,513234
false,48,226323
false,1188,1339633
false,1080,785277
false,120,121608
false,660,540155
false,990,7478261
false,360,397181
false,9,128851
false,42,101419
false,308,271839
false,360,377865
false,251,1830773
false,56,300962
false,735,690774
false,324,293915
false,2610,2197213
false,50,314389
false,144,427016
false,1638,1459161
false,204,332256
false,15,99365
false,488,5760661
false,268,1321528
false,3552,5135344
false,864,642599
false,520,898554
false,413,494439
false,756,567362
false,72,141270
false,372,1037329
false,1120,1072025
false,384,230266
false,297,440200
false,84,245805
false,900,1581150
false,200,144036
false,70,130182
false,384,316645
false,3069,1793999
false,63,85588
false,65,97840
false,84,317419
false,280,2987850
false,350,421963
false,504,334437
false,120,101818
false,300,267882
false,1001,695043
false,60,59537
false,50,432527
false,792,824261
false,260,218467
false,140,200793
false,18,97627
false,132,371140
false,45,53982
false,1500,1861773
false,56,125733
false,444,578593
false,410,622512
false,2970,2868725
false,4588,5461983
false,11,113690
false,1600,1093022
false,1164,1664812
false,780,762046
false,378,251984
false,765,524672
false,250,171426
false,72,73368
false,72,142298
false,90,233284
false,99,114857
false,520,287115
false,644,2047549
false,8,25781
false,5760,13505074
false,432,289944
false,420,255657
false,84,202290
false,924,461371
false,720,1512048
false,616,333103
false,240,188074
false,708,1128872
false,126,118563
false,77,74459
false,363,352639
false,832,920237
false,90,104957
false,180,195318
false,96,118233
false,696,771987
false,43,137488
false,756,404044
false,21,93107
false,432,252246
false,90,110937
false,80,146821
false,50,300409
false,132,194824
false,528,283030
false,17,149760
false,190,354071
false,630,341508
false,12,52537
false,90,111650
false,55,168599
false,252,151178
false,378,502297
false,168,166802
false,1122,822217
false,549,367421
false,117,130779
false,57,55523
false,216,223776
false,385,223886
false,410,788749
false,910,446406
false,660,340215
false,216,180003
false,77,264942
false,84,9724713
false,49,171020
false,270,170993
false,344,702384
false,55,128531
false,900,481451
false,910,444149
false,104,82831
false,222,788430
false,840,616422
false,480,269909
false,360,667931
false,504,755344
false,80,251269
false,2240,4693140
false,48,83170
false,300,1327328
false,594,335822
false,54,91002
false,56,137975
false,272,893334
false,55,83468
false,54,75432
false,99,464585
false,66,90442
false,90,117368
false,990,865701
false,64,153106
false,1386,2727311
false,136,163407
false,246,219861
false,792,440372
false,72,156867
false,576,325340
false,7056,4289321
false,90,287094
false,77,127523
false,90,118606
false,88,160353
false,600,319326
false,5700,3314974
false,104,207136
false,96,275497
false,580,1132387
false,902,771040
false,263,434865
false,726,393047
false,3500,2390969
false,50,6113889
false,455,421743
false,315,232845
false,64,80187
false,200,162330
false,99,377886
false,1053,575167
false,320,195413
false,252,243101
false,648,464599
false,1859,1088071
false,88,206185
false,90,74053
false,35,61025
false,184,483618
false,891,474463
false,56,107090
false,432,256417
false,280,286528
false,936,4156672
false,80,99043
false,48,4163019
false,30,51536
false,3150,2464066
false,31,194516
false,11,4413373
false,960,2170253
false,123,257499
false,392,671653
false,360,199972
false,143,416206
false,960,483507
false,288,184093
false,36,110450
false,900,456830
false,63,161058
false,126,108336
false,351,284487
false,72,194020
false,616,469094
false,48,164283
false,504,1171434
false,396,512990
false,56,94582
false,424,824576
false,9,93382
false,648,1219145
false,756,4144835
false,2113,20751796
false,49,169314
false,693,1501031
false,468,3106051
false,294,193206
false,432,249525
false,1859,1796301
false,852,1120318
false,1056,545208
false,168,1045976
false,208,202376
false,592,1196117
false,154,177043
false,420,384352
false,744,5105295
false,756,407497
false,225,264812
false,1672,992960
false,98,100970
false,70,110297
false,2835,1731255
false,3021,20683244
false,21,110294
false,3850,3007138
false,940,733131
false,784,761550
false,1089,6907150
false,684,465404
false,2304,26085605
false,436,684571
